X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,SHAPE
277421.681199998,199466.888900001,57974,344,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{01C8C50B-C5A6-46CE-9D40-FE1CD43B2464},
277504.395499997,198507.358399998,57975,345,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{026F61F1-003A-4E4E-86B6-E5A7DAD194E7},
276980.117799997,197071.907299999,57976,346,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{A9A244FE-649B-4E39-9F8B-354C493B9CEF},
281491.271399997,197112.289299998,57977,398,Geohazards,Buncombe,Skyland,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{B5FA9627-3228-4654-8A13-C77ECB9E086E},
276901.8125,196945.916299999,57978,347,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{7892F7FF-036D-45CC-A26F-3C4DD428E1A6},
276855.431199998,196661.553599998,57979,348,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{921488E4-F2D9-4CAC-BE3A-D6B8CE8C8F38},
276805.7016,196537.282499999,57980,349,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{38BC4705-9602-49F0-9245-9D1B6E6CEFAA},
278446.238899998,199731.306899998,57981,350,Geohazards,Buncombe,Dunsmore Mountain,2008/07/22,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{D343FE0A-5CA4-4A53-A3D0-D3D42E05E694},
277894.7311,198842.319200002,57982,351,Geohazards,Buncombe,Dunsmore Mountain,2008/07/22,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{969FCDC7-5AC0-42E8-8B28-738F9BA83C64},
278149.0612,198712.058600001,57983,352,Geohazards,Buncombe,Dunsmore Mountain,2008/07/22,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{9ED428EA-F658-4F9A-984B-3A9B7D48DA93},
274117.452100001,197217.316799998,57984,331,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{5DA4E4F5-F0DE-427A-AD60-B2963C95B6B6},
288234.731299996,207699.099300001,57985,403,Geohazards,Buncombe,Asheville,2004/08/11,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Road embankment,,,,{7F2640DA-5A36-4143-AD91-C75CA35DD365},
278193.608199999,198681.555300001,57986,353,Geohazards,Buncombe,Dunsmore Mountain,2008/07/22,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{770D8C88-3835-4E0B-8AEB-D969A1EFFFC0},
278299.841200002,197768.7951,57987,354,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{698A7F36-EECA-48BA-9E4E-E6970907C579},
278894.340800002,196189.122000001,57988,355,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{723DAEBF-9315-4055-97C1-83011BB9DC57},
276570.263800003,196042.772799999,57989,356,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{B2498398-26C9-417E-8A44-A217B598B87C},
278505.722099997,194949.207400002,57990,357,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{637CC2B3-FAA7-410D-A36E-415EC1E80F5F},
308926.512699999,214992.545600001,57991,358,Landslide Hazard Mapping,Buncombe,Montreat,2008/10/21,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{775B6499-0609-4AC5-86E0-10EA5C8D0B29},
252506.499087982,158285.865862847,57992,408,Geohazards,Transylvania,Reid,2004/09/30,2004/09/06-08,Inactive - dormant,,Debris,Slide - translational,,,,Road embankment,0,8,Field work and other,{314E8302-D429-4C17-81F3-C51D6AD16368},
344055.395366951,240813.496636344,57993,409,Geohazards,McDowell,Linville Falls,2004/09/15,2004/09/06-08,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Embankment - Not road related,,,,{BB729EDF-865C-4274-AD80-4E914C265531},
294057.405500002,219095.731699999,57994,360,Landslide Hazard Mapping,Buncombe,Craggy Pinnacle,2008/11/05,,,,Debris,Slide - rotational,,,,Cut slope - Not road related,,,,{5A76F205-C366-4D9E-9F58-CBB3161CE174},
278200.682999998,195355.848200001,57995,361,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2008/07/23,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{AC3C3CC8-7569-4DDC-976E-ABAEB67B7292},
278355.705600001,195449.054400001,57996,362,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{E13F7EA8-CB53-4284-927E-DFD5A6A4DD23},
278540.475699998,194921.065200001,57997,363,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{49D6D7CA-42EA-4D5D-91C2-C87F44022446},
278538.078299999,195478.425700001,57998,364,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Slide,,,,Road embankment,,,,{61F2E2F6-F534-45B1-8D43-59DEE97D4B13},
278449.765600003,195739.4397,57999,365,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{8F9E081B-A0C5-4A94-9306-25F18C24416E},
280299.663900003,193543.208900001,58000,381,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,,Debris,Slide,,,,Unmodified,,,,{D6040E51-8709-4AD7-8BB5-3367AF31A691},
280654.162699997,193339.762499999,58001,382,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{3C6D6EE1-E271-4592-946D-F8EC332686A5},
279165.488399997,199821.765900001,58002,383,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{AF01A193-30C5-4D28-B1EA-F3FC66DF5140},
278242.174800001,198400.1296,58003,385,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,,Debris,Slide,,,,Unmodified,,,,{38B77C31-6A6D-412E-A559-113E9558A0F2},
278038.0876,197074.510200001,58004,386,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{E0565A0C-C7D7-4ED9-AF16-51CB93D3A6E3},
277985.642999999,196868.629000001,58005,387,Geohazards,Buncombe,Dunsmore Mountain,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{CCEF6450-913C-4478-A420-8D8CACBB7DC8},
279344.117700003,202660.103700001,58006,392,Geohazards,Buncombe,Enka,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{729C6ED8-9EA4-4F0A-B11C-36B64B281AD9},
279616.674800001,202838.8233,58007,393,Geohazards,Buncombe,Enka,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{C7C8AFA0-4621-4BD1-BDF8-B01CB16BF34B},
281797.4507,197141.432,58008,396,Geohazards,Buncombe,Skyland,,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{29A9B4C1-5237-46E5-950C-732B87EB696A},
278473.948299997,197179.692299999,58009,389,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2008/07/23,1977/11/05-06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{48DA9B5C-03B0-44E6-A432-7EFDEB3E0C06},
344260.652625667,248028.681603659,58010,412,Geohazards,McDowell,Linville Falls,2004/09/15,2004/09/06-08,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{4371E696-EC84-45A0-968C-8235B68D004F},
344349.060708803,247615.501299373,58011,413,Geohazards,McDowell,Linville Falls,2004/09/15,2004/09/06-08,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{BE9527DC-16D2-4453-89DF-BC2E99B03233},
350677.669419722,248800.713488553,58012,414,Geohazards,Burke,Linville Falls,2004/10/13,2004/09/06-08,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{C7742FA5-8D2B-4274-AB39-901C1F0F0566},
372049.364200003,276117.8171,58013,415,Geohazards,Watauga,Boone,2004/09/09,2004/09/08,,,Debris,Slide,,,,Embankment - Not road related,,,,{751285E1-0BBC-43D3-B373-CE6FA6CB6417},
371998.766099997,276244.598299999,58014,416,Geohazards,Watauga,Boone,2004/09/09,2004/09/08,,,Debris,Slide,,,,Embankment - Not road related,,,,{2484D857-4FE2-4BB3-B598-1139C8841F1E},
371947.1439,276231.5425,58015,417,Geohazards,Watauga,Boone,2004/09/09,2004/09/08,,,Debris,Slide,,,,Embankment - Not road related,,,,{F1291CD1-FD17-4409-AA81-5CF623A4A8F6},
372023.754900001,276169.5605,58016,418,Geohazards,Watauga,Boone,2004/09/09,2004/09/08,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Embankment - Not road related,,,,{03D544E0-9813-4511-9442-7DC83901707C},
372042.851999998,276143.521299999,58017,419,Geohazards,Watauga,Boone,2004/09/09,2004/09/08,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Embankment - Not road related,,,,{E142437D-5546-4475-88E2-9582E9365BE7},
342206.450518949,243865.398616035,58018,420,Blue Ridge Parkway,McDowell,Linville Falls,2004/11/17,2004/09/06-08,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{747C3BCD-E381-4A65-9E97-612EEFBF4123},
341393.021064357,243322.708931775,58019,421,Blue Ridge Parkway,McDowell,Linville Falls,2004/11/17,2004/09/06-08,,,Weathered rock,Slide,,,,Road cut,,,,{059E6CC6-7F81-40F9-9B79-C067DA533ADA},
322435.176054379,227327.464595427,58020,422,Blue Ridge Parkway,McDowell,Celo,2004/11/17,2004/09/06-08,,,Debris,Slide,,,,Road embankment,,,,{77CDC0A2-70DA-49D5-BE73-F757C5A3AED4},
319746.4793,224296.978300001,58021,423,Blue Ridge Parkway,McDowell,Old Fort,2004/11/17,2004/09/06-08,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{D843584A-A492-4662-9781-AF2E3A8CD9AD},
270032.854099996,213312.709600002,58022,521,Landslide Hazard Mapping,Buncombe,Enka,2008/02/29,,,,Rock,Slide - translational,,,,Road cut,,,,{A9D29B75-3950-470C-9FF1-6737CA50EB61},
311493.540100001,224218.409200001,58023,524,Blue Ridge Parkway,Buncombe,Montreat,2005/01/10,,,,Debris,Slide - translational,,,,Road cut,,,,{11C3A2BF-384C-4E7D-A2BC-E1BD700DA91F},
311465.130500004,224229.676199999,58024,525,Blue Ridge Parkway,Buncombe,Montreat,2005/01/10,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Road cut,,,,{1FBCBC6A-DF04-4AA3-80D8-EA65E6716927},
164431.791899672,166205.80168824,58025,7,Geohazards,Cherokee,Marble,,1990/12/23,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{F234CCFF-F9F2-48AB-AB2A-48D2E143C637},
166678.45592709,161452.064463571,58026,8,Geohazards,Clay,Hayesville,,1990/12/23,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{9257C388-835D-4F27-82BD-7FDC7A7195B9},
196725.872699998,166248.5535,58027,9,Geohazards,Macon,Wayah Bald,2006/02/27,1990/02/16,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{D5F6388A-E624-4E3D-B701-4AA0B4D9AF5A},
626938.210000001,112966.374699999,58028,11,Geohazards,Bladen,Duart,,1999/09,,,Earth,Slide,,,,Road embankment,,,,{08AF472B-79AA-4696-9F9F-4A75C779FCF9},
208696.055294933,214422.510112746,58029,13,Geohazards,Swain,Clingmans Dome,1999/07/01,1999/05/11,,,Rock,Slide - translational,,,,Road cut,,,,{1BA1D30B-E5D4-400C-8F03-0EAD6C136BC6},
325941.533673552,233500.182906348,58030,14,Blue Ridge Parkway,McDowell,Celo,1999/07/02,1999/06/15,,,Rock,Slide - translational,,,,Road cut,,,,{74342264-5A3B-437B-9889-1760417D0175},
614337.328400001,211940.822799999,58031,15,Geohazards,Wake,New Hill,1999/09/09,1997/02,,,Weathered rock,Slide - translational,,,,Road cut,,,,{B8685349-A453-4569-A6D9-38EA1717CF3F},
622678.769100003,221850.752,58032,16,Geohazards,Wake,Apex,1999/09/30,1998/04,,,Weathered rock,Slide,,,,Road cut,,,,{3CEEDE08-AD9A-4AEE-9488-967C125C98B7},
301086.2478,220467.2366,58033,17,Blue Ridge Parkway,Buncombe,Craggy Pinnacle,2003/04/25,2003/04/24,,,Rock,Slide - translational,,,,Road cut,,,,{157BF64E-79EE-4F00-B4D1-ED64730F7633},
625416.528899997,214056.9476,58034,18,Geohazards,Wake,Apex,2003/05/14,2003/05,,,Debris,Slide - rotational,,,,Embankment - Not road related,,,,{B730188D-ADF6-4230-8D4A-236605281A6B},
306299.950617403,240867.923774598,58035,19,Geohazards,Yancey,Burnsville,,2003/03-04,,,Debris,Slide,,,Flow,Road embankment,,,,{2E797DA1-ACE3-4598-9497-2C3345A6B2A1},
634804.987000003,235345.579999998,58036,20,Geohazards,Wake,Raleigh West,1998/07/15,,,,Debris,Slide,,,,Embankment - Not road related,,,,{75725E45-54BA-4FCB-8E5F-F6323240FF25},
197410.563000001,183499.459399998,58037,42,Geohazards,Swain,Wesser,2004/06/30,2003/05/05-06,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Road cut,,,,{E1B8948F-1B61-4000-9FFB-38C3FBD8DAAC},
319328.120200001,223758.820500001,58038,424,Blue Ridge Parkway,McDowell,Old Fort,2004/11/17,2004/09/06-08,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{8CE01CCA-0162-47CA-9AE3-DD59D6924CD9},
317106.036899999,222733.1428,58039,425,Blue Ridge Parkway,McDowell,Old Fort,2004/11/17,2004/09/06-08,,,Debris,Subsidence,,,,Road embankment,,,,{50B84E5E-4075-48A1-817D-873C4EA36AB2},
264877.125092521,185017.825603373,58040,426,Blue Ridge Parkway,Transylvania,Shining Rock,2004/09/15,2004/09/06-08,,,Debris,Slide - translational,,,,Road cut,,,,{05FE2102-B3C9-4DD0-8B4C-BDC065BE79EA},
249438.87897681,181080.483864657,58041,427,Blue Ridge Parkway,Haywood,Sam Knob,2004/09/15,2004/09/06-08,,,Weathered rock,Slide,,,,Road cut,,,,{BD4D700A-904A-4817-9583-4222AE8BEFFE},
216361.912168144,158476.190110573,58042,434,Geohazards,Macon,Scaly Mountain,2004/09/19,2004/09/16,Inactive,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,5,,,{759D3B81-E8F5-4F9B-A6A2-64D9882B9011},
217948.884499997,160187.124200001,58043,435,Geohazards,Macon,Scaly Mountain,2004/09/19,2004/09/16,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{319A4EDD-3E9F-45BC-9C9A-91455AC9C05F},
217621.774299213,159849.252060862,58044,436,Geohazards,Macon,Scaly Mountain,2004/09/19,2004/09/16,,,Debris,Slide - translational,,Debris,Flow,Road embankment,,,,{C86537EA-9351-4374-B644-EEB6DF120B41},
365021.766800001,279387.2117,58045,165,Landslide Hazard Mapping,Watauga,Boone,2007/05/16,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{A2B16DC7-75B4-4F3F-B72B-C20DFA58A078},
309651.745499998,225031.611699998,58046,528,Blue Ridge Parkway,Buncombe,Montreat,2006/11/01,,,,Rock,Fall,,,,Road cut,,,,{EC608A0A-310F-46BF-9CC8-D9A2F00DA4DE},
307863.539800003,226780.522999998,58047,532,Blue Ridge Parkway,Buncombe,Montreat,2005/01/11,,,,Rock,Slide - translational,,,,Road cut,,,,{C168B7E6-AE05-4E51-A429-B3FB6C80825C},
253744.231799997,220806.845800001,58048,601,Geohazards,Haywood,Fines Creek,2005/03/15,,,Extremely slow (<16 mm/yr),Earth,Slide,,,,Embankment - Not road related,,,,{0CD0A165-9202-4148-BB78-C4D5EC57B4AB},
263658.107699998,190916.961599998,58049,602,Geohazards,Haywood,Cruso,2005/03/15,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{88204A20-CB2C-4484-9A09-3681C4B4D29F},
262767.226599999,185927.740600001,58050,603,Geohazards,Haywood,Shining Rock,2005/03/15,,,,Rock,Fall,,,,Road cut,,,,{B7A58279-FAE9-4D09-8890-231CBFA791F2},
216863.243193972,161210.712386216,58051,437,Geohazards,Macon,Corbin Knob,2004/10/15,2004/09/16-17,,Extremely rapid (>5 m/sec),Earth,Blowout,,,,Unmodified,,,,{B44139AA-916C-47A4-A9B6-07BB2C1CDD61},
257680.091899998,222647.995900001,58052,438,Geohazards,Madison,Fines Creek,2004/09/24,2004/09/16-17,,,Debris,Slide,,,,Embankment - Not road related,,,,{FD74E23D-5280-45BB-A0A3-8E7B2F18337D},
255806.169223314,221316.763777099,58053,439,Geohazards,Haywood,Fines Creek,2004/09/24,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{2D8B748F-2A6F-46D5-A3F3-BD1428E57B20},
277082.840099998,210349.298,58054,440,Geohazards,Buncombe,Enka,2004/09/23,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{3790C10B-47FA-4068-ADEF-8B210F0296D1},
313455.573299997,250216.371399999,58055,701,Landslide Hazard Mapping,Yancey,Burnsville,1978,,,,Debris,Slide,,Earth,Slide,Road cut,,,,{78DD0BA0-BDA0-41DA-9AD1-4C7090AF66B4},
248321.339400001,219322.405699998,58056,705,Landslide Hazard Mapping,Haywood,Fines Creek,1980/06,1980/05,,,Weathered rock,Slide,,,,Road cut,,,,{E8D5311A-FFB3-481A-BD96-07B801A585FC},
267827.731700003,205145.484200001,58057,706,Landslide Hazard Mapping,Haywood,Canton,1984/03,,,,Earth,Slide - rotational,,,,Road embankment,,,,{DF943235-6335-485C-A100-4936827470DD},
243972.567767546,223349.609517808,58058,707,Landslide Hazard Mapping,Haywood,Cove Creek Gap,,1966-1967,,,Weathered rock,Slide - translational,Slow (>1.6 m/yr),,,Road cut,,,,{7993CD03-F002-4A98-B6A2-BC5AEEC6705B},
221831.580899999,168472.569699999,58059,1253,Landslide Hazard Mapping,Macon,Corbin Knob,2006/01/25,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Embankment - Not road related,,,,{7BC8CC97-7D92-4042-B722-8A6775C854D0},
221851.976499997,168480.5766,58060,1254,Landslide Hazard Mapping,Macon,Corbin Knob,2006/01/25,2004/09/16-17,,,Rock,Fall,,,,Cut slope - Not road related,,,,{8764E631-5806-4B18-823E-5ADB5EF91E32},
218507.3134,176355.032499999,58061,1255,Landslide Hazard Mapping,Jackson,Greens Creek,2006/01/20,,,,Debris,Slide,,,,Road cut,,,,{85881B46-CC98-4D33-821A-80DF0DB293A0},
615272.336900003,239534.690200001,58062,21,Geohazards,Durham,Southwest Durham,1992,1992,,,Weathered rock,Slide,,,,Road cut,,,,{EF63340C-293E-4DEE-8CCC-CEDB27BDE81A},
624681.0013,235888.673900001,58063,22,Geohazards,Durham,Southeast Durham,2000/06/27,,,,Weathered rock,Slide,,,,Road cut,,,,{E079895A-3309-4673-83FA-EF7800CADFE3},
631414.279823537,239611.161111361,58064,23,Geohazards,Wake,Southeast Durham,1999/06/08,1996/04/01,Inactive - stabilized,,Weathered rock,Slide - rotational,,,,Road cut,,,,{500F6440-E8B5-48C6-B2B2-3371932FDECF},
536259.855899997,164729.099100001,58065,24,Geohazards,Montgomery,Harrisville,2000/03/01,,,,Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,,,,{A6D2706A-98D6-40F9-90BF-CEB7291AC88A},
270521.682999998,254527.1127,58066,25,Geohazards,Madison,Hot Springs,2000/06/07,1999/07/06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{D18B5827-F685-4D43-9A28-70382091BE6E},
276317.803099997,256565.4384,58067,26,Geohazards,Madison,Greystone,2000/06/07,1999/07/06,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{23CD2C9F-3F4A-47A5-B38D-E5873BFE6998},
204209.483499996,154243.727899998,58068,27,Geohazards,Macon,Prentiss,2003/12/03,2003/11/19,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{1C6CC1B1-70AF-4C84-B9B4-A3EC4CDEDF0C},
277058.548811354,210219.775711354,58069,441,Geohazards,Buncombe,Enka,2004/09/23,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{D151592A-69F9-40F5-986E-53C9E11457C7},
276982.017399997,210173.183499999,58070,442,Geohazards,Buncombe,Enka,2004/09/23,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{B94766B1-1124-48A0-87FF-F51686DD28F8},
277020.884599999,210096.255199999,58071,443,Geohazards,Buncombe,Enka,2004/09/23,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{1CC71DDD-A855-4EDB-A384-94990F1FB650},
276977.151799999,209919.138999999,58072,444,Geohazards,Buncombe,Enka,2004/09/23,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{BC9C311A-753E-4DEB-A5C9-F197FF1939FC},
352804.912307606,265009.581874081,58073,728,Landslide Hazard Mapping,Avery,Grandfather Mountain,2005/07/20,,,,Debris,Slide,,,,Road cut,,,,{C4C34E62-8621-472F-9287-C694878FFD91},
240656.273198093,171978.583495072,58074,729,Landslide Hazard Mapping,Jackson,Big Ridge,2005/07/12,2005/07/07,,,Weathered rock,Slide,,,,Cut slope - Not road related,,,,{54AE5872-F439-4A9E-80E2-2A5F6FD61227},
235960.052135185,172490.768288192,58075,730,Landslide Hazard Mapping,Jackson,Big Ridge,2011/03/23,2004/09/06-17,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{4CD0F8CC-E8D0-4143-9701-D8308F32B98B},
266923.1241,229067.347600002,58076,445,Geohazards,Madison,Spring Creek,2004/11/10,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{F0727355-E229-4B66-82A2-3DFC82DCF4FA},
231218.238073403,157472.855441902,58077,448,Geohazards,Jackson,Highlands,2005/02/24,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{717983F7-179B-4485-B6B3-D018E1D88647},
266094.971799999,205154.872299999,58078,450,Geohazards,Haywood,Canton,2006/03/23,2004/09/16-17,,,Rock,Slide - translational,,,,Road cut,,,,{DAFA5D1C-A302-4E96-A54B-EEB5C35A4DC4},
270712.609702996,195163.949986,58079,452,Landslide Hazard Mapping,Buncombe,Dunsmore Mountain,2005/10/25,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{DE41599D-A3EF-4028-B2AF-C15A6D5E0834},
277934.0942,217050.397700001,58080,453,Landslide Hazard Mapping,Buncombe,Leicester,2008/10/23,,,,Rock,Slide - translational,,,,Road cut,,,,{BA7BDA0E-5492-4D83-A7BF-9DB46FC0BBB2},
271895.041100003,211471.022599999,58081,460,Landslide Hazard Mapping,Buncombe,Enka,,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Cut slope - Not road related,,,,{82DEF1B8-E916-411E-A4EA-0E0365691C9A},
360351.854800001,252547.870099999,58082,463,Landslide Hazard Mapping,Caldwell,Chesnut Mountain,,2009/06/18,,,Rock,Fall,,,,Embankment - Not road related,,,,{82BFBD28-A6EF-4BB1-8D37-5BFA47124651},
197924.619499996,166700.208799999,58083,464,Geohazards,Macon,Franklin,2005/02/15,2004/09/16,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{879A226F-B5D1-4062-9210-1508913E023B},
266952.076585065,178063.736692341,58085,605,Geohazards,Transylvania,Shining Rock,2005/03/15,,,,Debris,Slide,,,,Road cut,,,,{186139E6-6A56-4B35-97C6-DAEC4C4BE4F6},
274289.455870907,176904.680591667,58086,606,Geohazards,Transylvania,Pisgah Forest,2005/03/15,2004/09/16-17,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road cut,,,,{2BA251C4-BEA3-4C64-BA57-F4428217965B},
276479.48082275,258067.839738594,58087,607,Geohazards,Madison,Greystone,,2004/09/06-17,,,,,,,,Unmodified,,,,{FEF92684-0728-4C56-AF8C-388BC492091D},
381838.794699997,273943.6237,58088,951,Landslide Hazard Mapping,Watauga,Deep Gap,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{BEEBE7CF-2F3D-468F-9551-56B39B2250A4},
381814.8288,273924.6994,58089,952,Landslide Hazard Mapping,Watauga,Deep Gap,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{A6708852-890B-4662-8649-44A615CC68E2},
381733.692400001,273872.602600001,58090,953,Landslide Hazard Mapping,Watauga,Deep Gap,,1940/08/13-14,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{D3957848-E481-4AAA-88BF-194E5343A249},
